line	332	79	332	79	d0d0d0
	433	426	433	426	b0b0b0
	566	343	566	343	d0d0d0
	289	273	289	273	808080
	233	302	233	302	b0b0b0
	192	384	191	384	808080
	312	35	312	35	
	582	283	582	283	
	227	373	227	373	b0b0b0
	431	169	431	169	808080
	518	396	518	396	
	529	36	529	36	b0b0b0
	189	14	189	14	808080
	559	67	558	67	
	412	281	412	281	b0b0b0
	558	319	557	319	808080
	326	64	326	64	
	296	451	296	451	b0b0b0
	472	411	472	411	808080
	220	382	220	382	
	382	71	382	71	
	333	202	333	202	
	453	47	453	47	d0d0d0
	586	164	586	164	
	328	304	328	304	808080
	129	315	129	315	d0d0d0
	398	375	398	375	b0b0b0
	568	290	568	290	
	501	248	501	248	
	309	348	309	348	
	230	96	230	96	808080
	578	300	578	300	
	130	353	129	353	b0b0b0
	252	326	252	326	
	417	5	417	5	808080
	257	201	257	201	
	565	373	565	373	
	456	167	456	167	d0d0d0
	520	30	520	30	808080
	555	154	555	154	
	217	158	217	158	
	409	31	409	31	
	297	35	297	35	
	554	48	554	48	d0d0d0
	556	305	556	305	808080
	474	436	474	436	b0b0b0
	492	233	492	233	d0d0d0
	185	222	185	222	808080
	165	167	164	167	
	222	329	222	329	d0d0d0
	392	144	392	144	
	155	154	155	154	b0b0b0
	208	371	208	371	d0d0d0
	322	147	322	147	808080
	468	103	468	103	
	363	395	363	395	d0d0d0
	249	175	249	175	b0b0b0
	599	138	599	138	
	434	436	434	436	
	376	86	376	86	808080
	531	186	531	186	b0b0b0
	231	450	231	450	d0d0d0
	439	113	439	113	b0b0b0
	150	418	150	418	808080
	151	81	151	81	
	283	112	283	112	b0b0b0
	457	474	457	474	808080
	527	408	527	408	d0d0d0
	419	280	419	280	
	385	155	385	155	808080
	366	262	366	262	b0b0b0
	474	281	474	281	808080
	358	92	358	92	
	437	313	437	313	b0b0b0
	448	395	448	395	d0d0d0
	362	376	362	376	808080
	352	175	352	175	
	353	212		212	
	443	258	443	258	
	560	345	560	345	b0b0b0
	200	249	200	249	808080
	344	474	343	474	b0b0b0
	251	165	251	165	
	329	38	329	38	d0d0d0
	605	162	605	162	
	537	409	537	409	b0b0b0
	467	466	467	466	808080
	582	212	582	212	b0b0b0
	373	284	373	284	
	592	456	592	456	
	189	335	189	335	
	557	87	557	87	808080
	377	404	376	404	d0d0d0
	420	454	420	454	
	241	274	241	274	b0b0b0
	399	72	399	72	808080
	390	404	390	404	
	172	443	172	443	d0d0d0
	447	112	447	112	b0b0b0
	203	22	203	22	
	492	316	492	316	
	282	425	282	425	808080
	136	209	136	209	d0d0d0
	476	98	476	98	
	398	230	398	230	808080
	185	254	185	254	d0d0d0
	594	61	593	61	b0b0b0
	169	177	169	177	d0d0d0
	533	411	533	411	808080
	207	213	207	213	
	533	365	532	365	
	409	326	409	326	
	254	335	254	335	b0b0b0
	566	261	566	261	808080
	253	244	253	244	
	398	336	398	336	
	251	414	251	414	b0b0b0
	593	363	593	363	d0d0d0
	578	162	578	162	808080
	559	354	559	354	
	493	296	493	296	b0b0b0
	537	205	537	205	d0d0d0
	577	418	577	418	b0b0b0
	261	265	261	265	808080
	506	363	505	363	
rect	441	0	442	481	005000
	128	131	609	132	
		451		452	
	112	442	130	460	00488f
	228	350	240	362	900000
	97	357	109	369	
triangle	364	236	372	244	00c000
	230	352	238	360	c00000
					
	105	354	115	364	
	99	359	107	367	
					
rect	326	229	328	231	c00000
	343	204	345	206	
	371	253	373	255	
	375	252	377	254	
line	172	277	187	282	489048
			184	267	
	187	282			204020
draw	0	0	128	480	/pictures/501.png
	608		640		/pictures/512.png
crop	29	159	35	171	8	36	ff0000	/fonts/computer.png
	35		41		16			
	41		47		72			
	102		108		0		ff7f00	
	108		114					
	114		120		16			
rect	614	359	615	374	00488f
			623	360	
	622			374	002850
	614	373			
	615	360	622	373	003870
	614	374	615	457	007fff
			623	375	
	622			457	00488f
	614	456			
	615	375	622	456	0070e0
	614	231	615	232	909048
			623		
	622				505028
	614				
		232	615	329	ffff7f
			623	233	
	622			329	909048
	614	328			
	615	233	622	328	e0e070
	614	103	615	106	904848
			623	104	
	622			106	502828
	614	105			
	615	104	622	105	703838
	614	106	615	201	ff7f7f
			623	107	
	622			201	904848
	614	200			
	615	107	622	200	e07070
	634	49	636	52	183018
		53		56	
		57		60	
		61		64	
		65		68	
		69		72	
		73		76	
		77		80	
		81		84	
		85		88	
		89		92	
		93		96	
		97		100	
		101		104	
		105		108	
		109		112	
		113		116	
		117		120	
		121		124	
		125		128	
		129		132	
		133		136	
		137		140	
		141		144	
		145		148	
		149		152	
		153		156	
		157		160	
		161		164	
		165		168	
		169		172	
		173		176	
		177		180	
		181		184	
		185		188	
		189		192	
		193		196	
		197		200	
		201		204	
		205		208	
		209		212	
		213		216	
		217		220	
		221		224	
		225		228	
		229		232	
		233		236	
		237		240	
		241		244	
		245		248	
		249		252	
		253		256	
		257		260	
		261		264	
		265		268	
		269		272	
		273		276	
		277		280	
		281		284	
		285		288	
		289		292	
		293		296	
		297		300	
		301		304	
		305		308	
		309		312	
		313		316	
		317		320	
		321		324	
		325		328	
		329		332	
		333		336	
		337		340	
		341		344	
		345		348	
		349		352	
		353		356	
		357		360	
		361		364	
		365		368	
		369		372	
		373		376	
		377		380	
		381		384	
		385		388	
		389		392	
		393		396	
		397		400	
		401		404	
		405		408	
		409		412	
		413		416	
		417		420	
		421		424	
		425		428	
		429		432	
		433		436	
		437		440	
		441		444	
		445		448	
	621	52	631	56	303000
		57		61	
		62		66	
		67		71	
		72		76	
		77		81	
		82		86	
	7	7	115	115	00ff00
	8	8	114	114	001000
					003000
point	67	63	00e000
	63	68	
	41	57	
	49	44	
	65	67	
rect	12	320	121	440	001000
