line	495	224	494	224	d0d0d0
	432	147	431	147	
	564	337	563	336	
	303	100	302	100	
	322	74	322	74	808080
	298	234	297	234	b0b0b0
	287	98	286	98	
	439	124	439	124	808080
	499	463	498	463	b0b0b0
	436	395	436	395	808080
	406	131	406	131	b0b0b0
	516	329	516	329	808080
	584	54	584	54	
	442	153	442	153	b0b0b0
	500	260	499	260	d0d0d0
	129	32	129	32	
	449	426	449	426	
	483	343	483	342	b0b0b0
	293	253	292	253	808080
	244	142	244	142	b0b0b0
	155	195	155	195	808080
	502	376	501	376	b0b0b0
	509	414	509	414	808080
	395	232	395	232	
	429	198	429	198	b0b0b0
	448	13	448	13	808080
	209	81	208	81	
	273	149	272	149	b0b0b0
	386	431	386	431	808080
	439	455	439	455	
	494	374	493	374	d0d0d0
	481	128	481	128	808080
	530	160	529	160	b0b0b0
	571	414	571	414	808080
	310	34	310	34	b0b0b0
	230	70	230	70	
	473	260	473	260	
	541	357	541	357	d0d0d0
		425	540	425	b0b0b0
	211	329	211	329	808080
	275	447	275	447	d0d0d0
	451	231	451	231	808080
	416	114	416	114	
	392	390	391	390	b0b0b0
	374	185	374	185	
	302	160	302	160	808080
	212	273	211	273	b0b0b0
	400	455	400	455	d0d0d0
	186	303	186	303	
	489	406	488	406	b0b0b0
	366	209	366	209	
	303	244	303	244	
	339	380	339	380	
	449	3	449	3	
	209	275	208	275	808080
	193	58	193	58	
	487	432	487	432	
	535	364	535	364	d0d0d0
	381	2	381	2	
	343	169	343	169	808080
	323	296	323	296	
	520	51	520	51	
	266	474	265	474	b0b0b0
	139	449	139	449	
	340	470	340	470	d0d0d0
	213	144	213	144	b0b0b0
	182	241	182	241	808080
	480	225	479	224	d0d0d0
	318	194	318	194	808080
	180	272	180	272	
	457	32	457	32	b0b0b0
	266	442	266	442	808080
	377	28	377	28	
	544	180	544	180	
	307	359	307	359	
	389	33	389	33	
	378	108	378	108	d0d0d0
	286	297	285	297	b0b0b0
	503	359	502	359	
	574	104	574	104	808080
	173	258	173	258	b0b0b0
	194	141	193	140	d0d0d0
	156	272	155	272	b0b0b0
	458	473	458	473	d0d0d0
	152	142	151	142	808080
	555	9	555	9	d0d0d0
	526	96	526	96	808080
	583	85	582	85	b0b0b0
	156	386	156	386	d0d0d0
	282	430	282	430	808080
	242	360	242	360	b0b0b0
	484	390	483	390	d0d0d0
	562	278	562	278	808080
	482	360	482	359	b0b0b0
	542	94	542	94	808080
	443	142	443	142	
	424	52	424	52	
	372	403	372	403	
	511	5	511	5	
	296	126	296	126	b0b0b0
	164	246	164	246	
	217	330	217	330	808080
	537	472	536	472	
	237	418	236	418	b0b0b0
	445	431	445	431	808080
	206	289	205	289	
	398	413	398	413	b0b0b0
	288	469	287	469	
	164	64	164	64	808080
	548	152	548	152	
	236	359	235	359	
	350	369	350	369	b0b0b0
	542	153	542	153	d0d0d0
	499	165	498	165	
	444	95	444	95	808080
	559	320	559	320	d0d0d0
	357	132	357	132	808080
	141	38	141	37	b0b0b0
	435	339	435	339	808080
	194	340	194	340	b0b0b0
	229	213	229	212	808080
	281	263	281	263	
	530	213	529	213	b0b0b0
	284	138	284	138	808080
	581	191	581	191	b0b0b0
	218	0	218	480	005000
	318		318		
	418		418		
	518		518		
	128	12	608	12	
		112		112	
		212		212	
		312		312	
		412		412	
rect	388	227	404	243	009000
	396	215	408	227	
	412	253	424	265	007000
	169	243	181	255	900000
	162	192	174	204	
	164	219	180	235	
triangle	298	225	308	235	007000
diamond	165	253	185	273	c00000
	159	222	175	238	
	173		189		
	412	253	428	269	00c000
	413	252	429	268	
triangle	362	234	372	244	00c000
	415	253	425	263	
	167	195	173	201	c00000
	165	193	175	203	
	414	255	424	265	00c000
plus	196	224	206	234	c00000
triangle	416	258	422	264	00c000
	412	254			
	418	258	424		
plus	197	222	207	232	c00000
triangle	413	254	423	264	00c000
	167	223	175	231	c00000
	417	259	423	265	00c000
	419	258	425	264	
		259		265	
	385	229	395	239	
	417	257	423	263	
	168	196	174	202	c00000
	163	195	169	201	
	415	258	421	264	00c000
	177	244	183	250	c00000
	417	258	423	264	00c000
	174	240	184	250	c00000
	162	226	168	232	
	170	260	176	266	
dither	418	239	585	256	001830
tint	422	243	430	255	000000	/font/5000/50
	429		437			/font/5000/6f
	436		444			/font/5000/77
	443		451			/font/5000/65
	450		458			/font/5000/72
	457		465			/font/5000/20
	464		472			/font/5000/53
	471		479			/font/5000/74
	478		486			/font/5000/61
	485		493			/font/5000/74
	492		500			/font/5000/69
	499		507			/font/5000/6f
	506		514			/font/5000/6e
