line	368	320	368	322	b0b0b0
	145	237	145	240	d0d0d0
	284	352	284	353	808080
	530	229	530	231	b0b0b0
	183	37	183	38	808080
	240	420	239	421	
	379	466	378	468	d0d0d0
	560	168	560	170	808080
	207	230	207	233	d0d0d0
	324	236	323	239	
	201	353	200	355	b0b0b0
	304	420	303	421	808080
	356	283	356	284	
	201	439	201	440	
	352	117	352	118	
	375	243	375	244	
	161	256	161	257	
	156	198	156	200	b0b0b0
	136	260	135	262	808080
	199	89	199	91	b0b0b0
	572	476	572	479	d0d0d0
	219	420	219	422	808080
	519	72	519	74	b0b0b0
	197	80	196	82	
	203	302	203	303	808080
	269	94	269	95	
	276	176	275	179	d0d0d0
	142	271	142	272	808080
	314	372	314	374	d0d0d0
	581	265	581	267	
	226	337	226	338	808080
	253	336	252		b0b0b0
	490	136	489	137	808080
	163	105	162	107	b0b0b0
	303	453	302	456	d0d0d0
	541	180	540	182	
	151	411	151	412	808080
	281	215	281	216	
	186	274	186	276	b0b0b0
	574	410	574	412	808080
	585	41	585	42	
	495	396	495	397	
	289	370	289	371	
	458	334	457	336	d0d0d0
	599	430	599	433	
	374	164	374	166	
	495	358	495	360	808080
	483	56	482	58	d0d0d0
	187	382	187	383	808080
	436	146	436	147	
	601	105	601	107	b0b0b0
	162	410	162	411	808080
	325	167	325	170	d0d0d0
	136	473	136	476	
	517	264	516	266	
	584	331	584	333	b0b0b0
	306	223	306	224	808080
	330	353	329	355	b0b0b0
	286	425	285	427	
	330	205	330	206	808080
	484	3	484	5	b0b0b0
	310	65	310	67	808080
	273	439	273	441	b0b0b0
	444	268	443	270	
	504	77	504	79	808080
	535	452	535	453	
	453	123	453	124	
	508	48	507	51	d0d0d0
	490	183	489	184	808080
	430	146	429	148	b0b0b0
	510	285	510	286	808080
	482	470	482	471	
	567	388	567	390	b0b0b0
	179	19	178	21	
	168	358	167	360	808080
	258	353	257	355	b0b0b0
	597	172	596	175	d0d0d0
	449	10	448	12	b0b0b0
	289	250	289	253	d0d0d0
	594	96	594	97	b0b0b0
	215	310	215	312	808080
	142	308	142	310	
	206	200	206	202	b0b0b0
	184	185	183	187	d0d0d0
	148	181	147	183	
	383	134	382	135	808080
	252		252	137	d0d0d0
	372	150	372	153	
	172	154	172	156	b0b0b0
	461	122	461	123	808080
	601	257	601	259	
	269	407	269	409	
	290	287	290	289	b0b0b0
	306	222	306	224	
		265	305	267	d0d0d0
	599	223	599	224	808080
	574	107	573	110	d0d0d0
	300	389	299	391	
	574	175	573	177	808080
	599	398	599	400	
	160	79	159	81	d0d0d0
	184	347	183	349	b0b0b0
	137	263	136	265	
	283	110	282	112	
	225	282	224	284	
	361	331	361	333	
	466	302	466	304	d0d0d0
	482	205	482	208	
	253	430	252	433	
	561	385	561	386	808080
	254	474	253	476	b0b0b0
	513	200	512	201	808080
	352	384	352	386	
	129	232	129	233	
	360	246	360	247	
	163	310	163	312	b0b0b0
	226	189	225	191	
	513	232	512	235	d0d0d0
	135	117	135	119	b0b0b0
	176	35	176	37	
	384	465	384	467	808080
	566	358	566	360	d0d0d0
	341	41	341	42	808080
	243	286	243	287	
rect	176	0	177	480	005000
	310		311		002850
	444		445		
	578		579		
	128	1	608	2	005000
		135		136	002850
		269		270	
		403		404	
	589	8	605	24	900000
triangle	363	235	371	243	00c000
diamond	558	129	578	149	c00000
line	330	435	340	423	489048
			325	420	
	340	423			204020
draw	0	-144	128	624	/pictures/gui/instruments/left.png
	608		640		/pictures/gui/instruments/right.png
crop	102	159	108	171	0	36	ff7f00	/fonts/computer.png
	108		114					
	114		120		40			
rect	614	359	615	457	007fff
			623	360	
	622			457	00488f
	614	456			
	615	360	622	456	0070e0
	614	231	615	248	909048
			623	232	
	622			248	505028
	614	247			
	615	232	622	247	707038
	614	248	615	329	ffff7f
			623	249	
	622			329	909048
	614	328			
	615	249	622	328	e0e070
	614	103	615	106	904848
			623	104	
	622			106	502828
	614	105			
	615	104	622	105	703838
	614	106	615	201	ff7f7f
			623	107	
	622			201	904848
