line	427	73	428	72	808080
	589	20	589	19	
	282	277	283	276	
	405	302	407	300	d0d0d0
	193	123	193	122	808080
	598	25	599	23	b0b0b0
	135	231	135	230	808080
	328	27	329	26	
	375	25	376	23	b0b0b0
	446	158	447	157	
	311	365	313	364	
	382	173	383	171	
	412	200	412	199	808080
	595	62	596	61	
	291	264	292	263	b0b0b0
	510	4	510	3	808080
	550	128	550	127	
	247	124	248	121	d0d0d0
	205	271	207	269	
	395	342	396	339	
	418	399	419	398	808080
	602	344	602	343	
	190	223	190	222	
	352	174	352	173	
	479	257	480	256	
	422	66	423	65	b0b0b0
	339	180	340	179	808080
	235	422	236	421	
	333	78	334	77	
	485	92	486	91	
	341	153	342	152	
	520	439	522	436	d0d0d0
	175	440	176	439	b0b0b0
	151	379	152	378	808080
	425	247	426	246	
	270	171	271	170	b0b0b0
	234	223	235	222	
	502	155	503	153	d0d0d0
	185	69	186	67	b0b0b0
	427	226	428	224	
	521	91	522	90	808080
	249	58	251	56	d0d0d0
	589	160	589	159	808080
	595	434	596	433	b0b0b0
	341	412	342	410	
	340	458	340	456	808080
	398	41	398	40	
	132	392	133	390	d0d0d0
	275	277	276	276	808080
	155	273	157	270	d0d0d0
	597	152	598	150	808080
	406	164	406	163	
	227	477	229	475	d0d0d0
	399	479	400	477	
	319	38	320	36	b0b0b0
	556	128	557	126	d0d0d0
	604	103	605	102	b0b0b0
	391	121	392	119	808080
	479	335	480	334	
	200	395	201	393	
	598	335	600	333	d0d0d0
	415	463	416	461	b0b0b0
	152	384	153	382	
	373	44	374	42	
	424	329	425	328	808080
	287	158	287	157	
	328	286	329	285	
	310	318	312	316	d0d0d0
	527	128	528	127	808080
	364	281	365	279	
	260	257	261	256	b0b0b0
	545	54	546	52	
	328	278	328	276	808080
	387	132	388	130	d0d0d0
	446	220	447	219	808080
	365	466	367	464	b0b0b0
	385	388	386	387	808080
	155	318	156	317	b0b0b0
	277	23	278	21	d0d0d0
	566	346	567	345	808080
	382	287	384	285	b0b0b0
	133	62	134	61	808080
	249	143	250	142	
	481	255	482	254	
	396	382	397	380	b0b0b0
	461	48	462	46	
	476	149	477	148	
	532	184	533	182	
	205	282	207	280	d0d0d0
	146	276	148	275	b0b0b0
	598	96	598	95	808080
	159	144	160	143	
	307	432	309	430	b0b0b0
	242	62	243	61	808080
	196	357	197	355	
	573	132	574	130	b0b0b0
	560	240	561	238	
	134	439	134	438	808080
	374	35	376	33	d0d0d0
	308	343	309	342	808080
	544	59	545	57	b0b0b0
	405	423	406	422	808080
	417	66	418	65	
	391	220	392	218	b0b0b0
	438	448	439	446	d0d0d0
	371	398	372	397	808080
	434	469	435	467	b0b0b0
	592	168	593	167	808080
	202	200	204	198	b0b0b0
	208	415	209	413	d0d0d0
	240	276	242	273	
	516	380	517	378	b0b0b0
	153	99	154	98	808080
	602	431	603	429	b0b0b0
	469	228	469	227	808080
	401	153	402	152	
	262	80	262	79	
	313	79	314	78	
	335	17	336	15	d0d0d0
	324	475	324	473	808080
	540	132	542	131	b0b0b0
	156	85	156	84	808080
	201	61	202	60	b0b0b0
	420	211	421	210	808080
rect	135	0	136	481	000050
	241		242		
	347		348		005000
	453		454		000050
	559		560		
	128	54	609	55	002850
		160		161	000050
		266		267	
		372		373	
		478		479	002850
	531	228	543	240	900000
triangle	363	235	371	243	00c000
	531	238	539	246	c00000
	532	229	540	237	
	514	264	520	270	
dither	537	214	585	231	001830
crop	541	218	548	229	24	44	000000	/fonts/tactical
	548		555		40	66		
	555		562		96			
	562		569					
	569		576		0	22		
	576		583		8	33		
	540	217	547	228	24	44	007fff	
	547		554		40	66		
	554		561		96			
	561		568					
	568		575		0	22		
	575		582		8	33		
dither	200	50	262	67	003030
crop	204	54	211	65	8	33	000000	/fonts/tactical
	211		218		80			
	218		225		32			
	225		232		0	22		
	232		239		80	55		
	239		246		120	66		
	246		253					
	253		260		104			
	203	53	210	64	8	33	00ffff	
	210		217		80			
	217		224		32			
	224		231		0	22		
	231		238		80	55		
	238		245		120	66		
	245		252					
	252		259		104			
line	481	76	467	82	489048
			480	91	
	467	82			204020
draw	0	0	128	480	/pictures/501.png
	608		640		/pictures/512.png
crop	29	159	35	171	8	36	ff0000	/fonts/computer
	35		41		40			
	41		47		0			
	102		108				ff7f00	
	108		114					
	114		120		40			
rect	614	359	615	457	007fff
			623	360	
	622			457	00488f
	614	456			
	615	360	622	456	0070e0
	614	231	615	245	909048
			623	232	
	622			245	505028
	614	244			
	615	232	622	244	707038
	614	245	615	329	ffff7f
			623	246	
	622			329	909048
	614	328			
	615	246	622	328	e0e070
	614	103	615	201	ff7f7f
			623	104	
	622			201	904848
	614	200			
	615	104	622	200	e07070
	634	49	636	52	7fff7f
		53		56	60c060
		57		60	
		61		64	
		65		68	
		69		72	7fff7f
		73		76	60c060
		77		80	
		81		84	
		85		88	
		89		92	7fff7f
		93		96	60c060
		97		100	
		101		104	
		105		108	
		109		112	7fff7f
		113		116	60c060
		117		120	
		121		124	
		125		128	
		129		132	7fff7f
		133		136	60c060
		137		140	
		141		144	
		145		148	
		149		152	183018
		153		156	
		157		160	
		161		164	
		165		168	
		169		172	
		173		176	
		177		180	
		181		184	
		185		188	
		189		192	
		193		196	
		197		200	
		201		204	
		205		208	
		209		212	
		213		216	
		217		220	
		221		224	
		225		228	
		229		232	
		233		236	
		237		240	
		241		244	
		245		248	
		249		252	
		253		256	
		257		260	
		261		264	
		265		268	
		269		272	
		273		276	
		277		280	
		281		284	
		285		288	
		289		292	
		293		296	
		297		300	
		301		304	
		305		308	
		309		312	
		313		316	
		317		320	
		321		324	
		325		328	
		329		332	
		333		336	
		337		340	
		341		344	
		345		348	
		349		352	
		353		356	
		357		360	
		361		364	
		365		368	
		369		372	
		373		376	
		377		380	
		381		384	
		385		388	
		389		392	
		393		396	
		397		400	
		401		404	
		405		408	
		409		412	
		413		416	
		417		420	
		421		424	
		425		428	
		429		432	
		433		436	
		437		440	
		441		444	
		445		448	
	621	52	631	56	303000
		57		61	
		62		66	
		67		71	
		72		76	
		77		81	
		82		86	
	7	7	115	115	00ff00
	8	8	114	114	001000
	38	38	84	84	003000
point	77	61	00e000
			
			
	75	63	
rect	12	320	121	440	001000
		330	120	331	009000
		332	13	344	
			121	333	
	120			344	005000
	12	343			
	13	333	120	343	007000
	12	438		439	009000
	16	450	114	475	001010
	17		18	462	00c0c0
			44	451	
	43			462	007070
	17	461			
	18	451	43	461	009090
crop	15	320	21	332	104	48	00ff00	/fonts/computer
	21		27		8			
	27		33		72			
	33		39		112			
	39		45		0	24		
	45		51		104	48		
	51		57		40			
	57		63		112			
	63		69		40	60		
	15	332	21	344	96	36		
	21		27		16	48		
	27		33		40	84		
	33		39		72	72		
	39		45		96			
	45		51		32			
	51		57		112	36		
	15	344	21	356	96			
	21		27		24	60		
	27		33		0	84		
	33		39		40	72		
	39		45		24			
	45		51		72			
	51		57		8			
	57		63		96			
	63		69		0	24		
	69		75		120	48		
	75		81		16	84		
	81		87		32	72		
	87		93		40			
	93		99		16	84		
	99		105		24			
	105		111		112	36		
	15	356	21	368	96			
	21		27		104	48		
	27		33		40	72		
	33		39		24	84		
	39		45					
	45		51		8	72		
	51		57		56			
	57		63		40			
	63		69		112	36		
	15	368	21	380	96			
	21		27		104	48		
	27		33		72	72		
	33		39		24	84		
	39		45					
	45		51		72	72		
	51		57		120			
	57		63		112			
	63		69		0	24		
	69		75		24	60		
	75		81		32	84		
	81		87		8	72		
	87		93		32	84		
	93		99		40			
	99		105		24			
	105		111		112	36		
	19	450	25	462	16	60	00ffff	
	25		31		56	48		
	31		37		64			
	37		43		32	60		
	43		49		0	24		
	49		55		24	60		
	55		61		40	72		
	61		67		96			
	67		73		40			
	73		79		24			
	79		85		32	84		
rect	12	180	13	192	ffff00
			121	181	
	120			192	909000
	12	191			
	13	181	120	191	c0c000
crop	15	180	21	192	24	48	000000	/fonts/computer
	21		27		120			
	27		33		112			
	33		39		32	60		
	39		45		16			
	45		51		120	48		
