point	418	340	808080
	373	457	
	287	351	b0b0b0
	357	447	808080
	497	475	d0d0d0
	438	166	808080
	590	201	b0b0b0
	518	103	808080
	435	464	
	242	318	b0b0b0
	395	417	808080
	344	91	
	413	194	
	299	137	
	385	244	b0b0b0
	507	429	
	344	395	
	559	19	808080
	520	456	
	546	375	d0d0d0
	310	31	
	196	225	
	232	223	
	600	385	808080
	298	434	b0b0b0
	441	457	
	567	362	
	232	451	
	142	68	d0d0d0
	127	243	b0b0b0
	597	479	
	363	372	
	327	227	808080
	250	106	d0d0d0
	220	382	b0b0b0
	438	211	
	447	20	808080
	464	71	
	341	160	b0b0b0
	417	243	
	553	91	d0d0d0
	250	146	b0b0b0
	323	421	808080
	368	283	
	423	26	
	540	323	b0b0b0
	191	106	808080
	591	372	d0d0d0
	513	103	808080
	153	146	
	526	0	d0d0d0
	313	151	b0b0b0
	356	422	d0d0d0
	489	417	
	229	197	808080
	246	415	
	580	113	
	408	233	b0b0b0
	453	220	808080
	247	321	b0b0b0
	552	62	808080
	135	279	b0b0b0
	515	379	d0d0d0
	328	132	808080
	153	14	b0b0b0
	278	152	d0d0d0
	199	461	
	300	2	
	576	325	b0b0b0
	518	239	808080
	506	178	b0b0b0
	542	4	808080
	549	382	b0b0b0
	182	137	d0d0d0
	423	272	
	132	432	808080
	216	136	d0d0d0
	355	305	808080
	310	103	d0d0d0
	368	256	b0b0b0
	323	352	
	568	405	808080
	492	454	b0b0b0
	550	411	808080
	180	297	b0b0b0
	540	280	
	304	434	d0d0d0
	577	19	808080
	398	28	
	340	100	
	213	205	
	437	51	d0d0d0
	382	356	808080
	586	130	d0d0d0
	411	126	
	209	470	808080
	489	149	d0d0d0
	421	410	b0b0b0
	472	336	d0d0d0
	307	83	b0b0b0
	532	364	808080
	442	305	
	206	94	b0b0b0
	384	398	808080
	132	44	b0b0b0
	572	357	808080
	389	96	d0d0d0
	305	472	b0b0b0
	291	115	d0d0d0
	335	68	b0b0b0
	241	316	808080
	442	300	
	330	57	d0d0d0
	243	272	
	468	8	
	163	435	b0b0b0
	585	44	808080
	545	443	
	272	232	
	530	358	b0b0b0
	387	94	
	339	277	808080
	552	345	b0b0b0
	212	403	d0d0d0
	129	87	808080
	538	347	301800
	522	388	
	488	444	
	570	217	
	315	320	
	479	303	
	373	457	
	346	182	
	502	479	
	439	253	
rect	245	0	246	481	002850
	128	119	609	120	
line	446	268	431	265	00ff00
draw	357	229	379	249	/sprites/501.SMIV/6
	4	333	19	346	/sprites/551.SMIV/2
	386	241	395	245	/sprites/503.SMIV/6
line	566	236	553	229	489048
				244	
	553	229			204020
draw	0	0	128	480	/pictures/501.png
	608		640		/pictures/512.png
crop	29	159	35	171	0	36	ff0000	/fonts/computer.png
	35		41		24			
	41		47		72			
rect	614	359	615	457	007fff
			623	360	
	622			457	00488f
	614	456			
	615	360	622	456	0070e0
	614	231	615	233	909048
			623	232	
	622			233	505028
	614	232			
		233	615	329	ffff7f
			623	234	
	622			329	909048
	614	328			
	615	234	622	328	e0e070
	614	103	615	110	904848
			623	104	
	622			110	502828
	614	109			
	615	104	622	109	703838
	614	110	615	201	ff7f7f
			623	111	
	622			201	904848
	614	200			
	615	111	622	200	e07070
	618	8	630	9	90488f
			619	10	
	629		630		
	618	36		37	
		35	619		
	629		630		
	620	10	628	35	703870
		35			c060c0
	634	49	636	52	7fff7f
		53		56	60c060
		57		60	
		61		64	703800
		65		68	183018
		69		72	
		73		76	
		77		80	
		81		84	
		85		88	
		89		92	
		93		96	
		97		100	
		101		104	
		105		108	
		109		112	
		113		116	
		117		120	
		121		124	
		125		128	
		129		132	
		133		136	
		137		140	
		141		144	
		145		148	
		149		152	
		153		156	
		157		160	
		161		164	
		165		168	
		169		172	
		173		176	
		177		180	
		181		184	
		185		188	
		189		192	
		193		196	
		197		200	
		201		204	
		205		208	
		209		212	
		213		216	
		217		220	
		221		224	
		225		228	
		229		232	
		233		236	
		237		240	
		241		244	
		245		248	
		249		252	
		253		256	
		257		260	
		261		264	
		265		268	
		269		272	
		273		276	
		277		280	
		281		284	
		285		288	
		289		292	
		293		296	
		297		300	
		301		304	
		305		308	
		309		312	
		313		316	
		317		320	
		321		324	
		325		328	
		329		332	
		333		336	
		337		340	
		341		344	
		345		348	
		349		352	
		353		356	
		357		360	
		361		364	
		365		368	
		369		372	
		373		376	
		377		380	
		381		384	
		385		388	
		389		392	
		393		396	
		397		400	
		401		404	
		405		408	
		409		412	
		413		416	
		417		420	
		421		424	
		425		428	
		429		432	
		433		436	
		437		440	
		441		444	
		445		448	
	621	52	631	56	303000
		57		61	
		62		66	
		67		71	
		72		76	
		77		81	
		82		86	
	7	7	115	115	00ff00
	8	8	114	114	001000
	56	56	66	66	003000
point	47	57	00e000
	60	54	
	53	63	
	62	61	
	61		
	41	53	
	72	67	
	37	49	
	41	53	
	49	62	
	46	58	
	12	55	
rect	12	320	121	440	001000
		342	120	343	009000
		368	13	380	
			121	369	
	120			380	005000
	12	379			
	13	369	120	379	007000
	12	438		439	009000
	16	450	114	475	001010
	17		18	462	00c0c0
			44	451	
	43			462	007070
	17	461			
	18	451	43	461	009090
	17	462	18	474	00c0c0
			44	463	
	43			474	007070
	17	473			
	18	463	43	473	009090
