line	421	234	428	240	b0b0b0
	440	469	444	473	808080
	470	141	478	149	d0d0d0
	219	386	227	394	
	128	227	135	233	b0b0b0
	501	326	506	329	808080
	572	136	576	140	
	428	388	434	394	b0b0b0
	600	438	604	442	808080
	491	202	495	206	
	514	38	518	42	
	586	446	590	450	
	476	76	480	80	
	292	298	300	305	d0d0d0
	392	397	396	400	808080
	400	23	404	27	
	344	405	348	409	
	582	356	591	363	d0d0d0
	552	73	561	81	
	379	228	387	236	
	314	223	320	229	b0b0b0
	460	199	464	203	808080
	516	414	520	418	
	182	216	186	219	
	177	86	184	91	b0b0b0
	577	55	581	59	808080
	482	360	486	364	
	295	197	302	203	b0b0b0
	360	357	364	361	808080
	513	407	517	411	
	305	231	312	237	b0b0b0
	495	348	500	351	808080
	342	405	348	410	b0b0b0
	418	332	424	338	
	452	288	459	293	
	295	116	301	122	
	515	239	519	243	808080
	416	337	422	343	b0b0b0
	330	203	334	207	808080
	383	194	387	198	
	400	135	404	139	
	302	177	310	185	d0d0d0
	401	368	405	372	808080
	400	456	406	462	b0b0b0
	303	270	310	276	
	282	400	287	404	808080
	573	117	577	121	
	437	214	444	220	b0b0b0
	465	358	474	366	d0d0d0
	471	290	479	298	
	429	262	435	268	b0b0b0
	330	302	338	309	d0d0d0
	368	2	372	6	808080
	377	187	384	193	b0b0b0
	236	368	240	372	808080
	525	25	533	32	d0d0d0
	327	296	331	300	808080
	432	180	440	188	d0d0d0
	267	223	271	227	808080
	272	324	279	330	b0b0b0
	469	21	475	27	
	587	210	593	216	
	288	9	294	15	
	368	239	374	244	
	282	355	286	359	808080
	131	156	137	161	b0b0b0
	428	267	436	275	d0d0d0
	377	241	385	249	
	582	376	586	380	808080
	363	343	367	347	
	343	316	347	320	
	405	238	411	244	b0b0b0
	138	286	144	292	
	592	328	600	336	d0d0d0
	193	148	197	152	808080
	530	7	536	12	b0b0b0
	377	386	383	392	
	590	227	596	233	
	443	441	447	445	808080
	338	404	346	411	d0d0d0
	150	235	154	239	808080
	570	308	576	314	b0b0b0
	132	242	136	246	808080
	462	340	466	344	
	394	399	400	405	b0b0b0
